"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.h1","Input.image2_url","Input.h2","Input.image3_url","Input.h3","Input.image4_url","Input.h4","Input.image5_url","Input.h5","Input.image6_url","Input.h6","Input.image7_url","Input.h7","Input.image8_url","Input.h8","Input.image9_url","Input.h9","Input.image10_url","Input.h10","Input.image11_url","Input.h11","Input.image12_url","Input.h12","Input.image13_url","Input.h13","Input.image14_url","Input.h14","Input.image15_url","Input.h15","Input.image16_url","Input.h16","Answer.tag1","Answer.tag2","Answer.tag3","Answer.tag4","Approve","Reject"
"33NOQL7T9OXWMR6CW5FM5OJM9RWZ8W","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Apr 08 17:42:23 PDT 2017","14","BatchId:2758370;OriginalHitTemplateId:;","3600","172800","Sat Apr 15 17:42:23 PDT 2017","","","30IQTZXKAL4SLRZOQLJO48TDD46X0N","A3N30IOCJFSZBR","Approved","Thu Apr 13 05:27:30 PDT 2017","Thu Apr 13 05:29:01 PDT 2017","Sat Apr 15 05:29:01 PDT 2017","Thu Apr 13 22:53:06 PDT 2017","","","91","100% (1/1)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_9_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_14_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_16_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_17_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_18_crop.png","100","This is an orange.","This a half blue cylinder.","This is a plum.","This is a red apple."
"33NOQL7T9OXWMR6CW5FM5OJM9RWZ8W","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Apr 08 17:42:23 PDT 2017","14","BatchId:2758370;OriginalHitTemplateId:;","3600","172800","Sat Apr 15 17:42:23 PDT 2017","","","32VNZTT0A82PNJVD0N0YRTX2TRGR40","A2DHLFPCDUTK2O","Approved","Wed Apr 12 07:35:50 PDT 2017","Wed Apr 12 07:37:53 PDT 2017","Fri Apr 14 07:37:53 PDT 2017","Thu Apr 13 22:53:07 PDT 2017","","","123","100% (13/13)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_9_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_14_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_16_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_17_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_18_crop.png","100","This is a moldy orange.","This is a blue object that is half of a slice off of a cylinder.","This is a purple plum.","This is a red apple."
"33NOQL7T9OXWMR6CW5FM5OJM9RWZ8W","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Apr 08 17:42:23 PDT 2017","14","BatchId:2758370;OriginalHitTemplateId:;","3600","172800","Sat Apr 15 17:42:23 PDT 2017","","","34V1S5K3GTZXY635PUTRX6HMJTA691","A3L4RVVZJEFIP3","Approved","Tue Apr 11 00:27:27 PDT 2017","Tue Apr 11 00:29:12 PDT 2017","Thu Apr 13 00:29:12 PDT 2017","Tue Apr 11 11:48:36 PDT 2017","","","105","100% (2/2)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_9_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_14_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_16_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_17_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_18_crop.png","100","This is citrus fruit","This is a peace of water tub","this is potato","This is plum"
"33NOQL7T9OXWMR6CW5FM5OJM9RWZ8W","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Apr 08 17:42:23 PDT 2017","14","BatchId:2758370;OriginalHitTemplateId:;","3600","172800","Sat Apr 15 17:42:23 PDT 2017","","","36AHBNMV1SABKGQS7TTL2TK58K5DY3","A25HO111146WPV","Approved","Sat Apr 08 22:18:50 PDT 2017","Sat Apr 08 22:20:09 PDT 2017","Mon Apr 10 22:20:09 PDT 2017","2017-04-11 05:20:19 UTC","","","79","100% (8/8)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_9_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_14_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_16_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_17_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_18_crop.png","100","This is a blood orange.","This is a blue wooden block.","This is a red potato.","This is a red apple."
"33NOQL7T9OXWMR6CW5FM5OJM9RWZ8W","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Apr 08 17:42:23 PDT 2017","14","BatchId:2758370;OriginalHitTemplateId:;","3600","172800","Sat Apr 15 17:42:23 PDT 2017","","","38F5OAUN5OA9HCZT6GMBG1F6WED7HV","A3LN4KALC95O1E","Approved","Sun Apr 09 21:14:31 PDT 2017","Sun Apr 09 21:31:23 PDT 2017","Tue Apr 11 21:31:23 PDT 2017","Tue Apr 11 11:48:36 PDT 2017","","","1012","100% (18/18)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_9_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_14_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_16_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_17_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_18_crop.png","100","THIS IS AN ORANGE","THIS IS A HALF CIRCLE TOY PAINTED IN BLUE COLOR","THIS IS A RED COLOR FRUIT","THIS IS AN APPLE"
"33NOQL7T9OXWMR6CW5FM5OJM9RWZ8W","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Apr 08 17:42:23 PDT 2017","14","BatchId:2758370;OriginalHitTemplateId:;","3600","172800","Sat Apr 15 17:42:23 PDT 2017","","","3EJJQNKU9S3JZVJ8FUKHLI66YU4HRA","A3IYJTWSMAGHBU","Approved","Tue Apr 11 10:22:09 PDT 2017","Tue Apr 11 10:23:19 PDT 2017","Thu Apr 13 10:23:19 PDT 2017","Tue Apr 11 11:48:36 PDT 2017","","","70","100% (18/18)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_9_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_14_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_16_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_17_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_18_crop.png","100","this is an old orange","this is half a blue circle","this is a small potato","this is an apple"
"33NOQL7T9OXWMR6CW5FM5OJM9RWZ8W","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Apr 08 17:42:23 PDT 2017","14","BatchId:2758370;OriginalHitTemplateId:;","3600","172800","Sat Apr 15 17:42:23 PDT 2017","","","3F6KKYWMNCZH8HME0RKALDMY566DNV","A1IX8FI92U3N1L","Approved","Tue Apr 11 13:57:46 PDT 2017","Tue Apr 11 13:59:05 PDT 2017","Thu Apr 13 13:59:05 PDT 2017","2017-04-13 20:59:19 UTC","","","79","100% (17/17)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_9_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_14_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_16_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_17_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_18_crop.png","100","This is a bruised orange.","This is a 3d semicylinder.","This is a red potato.","This is a red apple."
"33NOQL7T9OXWMR6CW5FM5OJM9RWZ8W","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Apr 08 17:42:23 PDT 2017","14","BatchId:2758370;OriginalHitTemplateId:;","3600","172800","Sat Apr 15 17:42:23 PDT 2017","","","3FE7TXL1LJLF841QJUSATOQZD4IQ2S","A1BVJMLX5HENCJ","Approved","Sat Apr 15 17:17:47 PDT 2017","Sat Apr 15 17:22:25 PDT 2017","Mon Apr 17 17:22:25 PDT 2017","2017-04-18 00:23:19 UTC","","","278","100% (2/2)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_9_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_14_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_16_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_17_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_18_crop.png","100","This is a orange. The orange looks discolored. The orange has a green stem. The orange is spherically shaped.","This object is blue. The object seems to be half a cylinder. The object seems perfectly smooth. The object can be laid on it's flat side.","The object is red. It is possible that this object is a red potato. This object seems to have crevices on it's surface.","The object is red. The object is round with a flat surface at the bottom. The object is not a sphere. The object has a glossy surface."
"33NOQL7T9OXWMR6CW5FM5OJM9RWZ8W","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Apr 08 17:42:23 PDT 2017","14","BatchId:2758370;OriginalHitTemplateId:;","3600","172800","Sat Apr 15 17:42:23 PDT 2017","","","3FTYUGLFSVJDISG8WROORWMCEJA5DX","A1Y5K712AYZEH2","Approved","Mon Apr 10 22:37:38 PDT 2017","Mon Apr 10 22:38:58 PDT 2017","Wed Apr 12 22:38:58 PDT 2017","Tue Apr 11 11:48:36 PDT 2017","","","80","100% (12/12)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_9_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_14_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_16_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_17_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_18_crop.png","100","This is an orange.","This is a half cylinder that is blue in color.","This appears to be a plum. This is a plum lying on it's side.","This is an apple. This is a red apple. This is a red apple sitting upright."
"33NOQL7T9OXWMR6CW5FM5OJM9RWZ8W","3IV76CXOO48DNMT9372KZ8ONKH59DU","Describe objects in simple pictures","Describe four different objects from a set of pictures, using short complete sentences.","labeling, labels, labelling, nlp, natural language, pictures, research","$0.05","Sat Apr 08 17:42:23 PDT 2017","14","BatchId:2758370;OriginalHitTemplateId:;","3600","172800","Sat Apr 15 17:42:23 PDT 2017","","","3JZQSN0I3R88W9JO4T25JTGMF4RFGK","A2TY839NCO4F5O","Approved","Mon Apr 10 10:46:35 PDT 2017","Mon Apr 10 10:47:11 PDT 2017","Wed Apr 12 10:47:11 PDT 2017","Tue Apr 11 11:48:37 PDT 2017","","","36","100% (18/18)","0% (0/0)","0% (0/0)","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/orange/orange_1/orange_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_4_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_5_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_9_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/semicylinder/semicylinder_1/semicylinder_1_1_10_crop.png","50","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_1_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_51_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_101_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/potato/potato_1/potato_1_1_151_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_14_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_16_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_17_crop.png","100","https://swe.umbc.edu/~npillai1/rgbdcollection/plum/plum_1/plum_1_1_18_crop.png","100","A bruised orange.","A block arch.","A red potatoe","A red apple."
